ticker,date,hist_volatility,rating,sector,region,hy_oas,ig_oas,risk_free,usd_index,cds_spread_bps,altman_z
CVX,2018-12-31,0.2245164703323119,2,Energy,West,407.0615384615385,467.2769230769231,3.0411475409836064,115.69988360655738,254.6667184517376,1.1
CVX,2019-03-31,0.2601452922523052,2,Energy,West,424.03125,438.765625,2.652950819672131,114.5548779661017,254.0792927577147,1.1
CVX,2019-06-30,0.1907784271006908,2,Energy,West,402.18461538461537,390.2923076923077,2.338888888888889,115.429475,218.3255562021982,1.1
CVX,2019-09-30,0.1755325590182568,2,Energy,West,408.23880597014926,339.3731343283582,1.79796875,116.4749046875,195.84347305486648,1.1
CVX,2019-12-31,0.1970897031997,2,Energy,West,396.10769230769233,325.4153846153846,1.7919354838709676,116.41376721311477,194.19183152963504,1.1
CVX,2020-03-31,0.3279331279045103,2,Energy,West,514.4307692307692,334.83076923076925,1.365,117.75593064516129,225.3291121903272,1.1
CVX,2020-06-30,0.9733146829278564,2,Energy,West,714.8923076923077,334.32307692307694,0.6876190476190476,121.8336421875,356.77012382195494,1.1
CVX,2020-09-30,0.4074834322874604,2,Energy,West,536.9848484848485,240.65151515151516,0.650625,117.3474875,202.97469629466235,1.1
CVX,2020-12-31,0.3738097375045595,2,Energy,West,454.8636363636364,226.75757575757575,0.864516129032258,113.91718,192.01043090780664,1.1
CVX,2021-03-31,0.3658701142363729,2,Energy,West,361.5846153846154,228.2923076923077,1.3359016393442622,112.36396166666668,184.5705328817232,1.1
CVX,2021-06-30,0.2608457447386633,2,Energy,West,325.75,238.625,1.59078125,111.826015625,172.5022247831004,1.1
CVX,2021-09-30,0.247077079075286,2,Energy,West,320.34328358208955,223.40298507462688,1.32484375,113.304753125,161.75285719620507,1.1
CVX,2021-12-31,0.2154034745659755,2,Energy,West,321.43939393939394,250.86363636363637,1.5333870967741934,114.96657213114754,165.50099811363296,1.1
CVX,2022-03-31,0.235582596375512,2,Energy,West,355.90625,335.234375,1.9511290322580648,115.4901935483871,204.1027035944734,1.1
CVX,2022-06-30,0.3332181075338102,2,Energy,West,434.7230769230769,466.18461538461537,2.9325806451612904,118.96356507936508,277.31557140292625,1.1
CVX,2022-09-30,0.3681083060329236,2,Energy,West,493.14925373134326,516.4029850746268,3.10109375,123.5284203125,307.38102133808985,1.1
CVX,2022-12-31,0.3348550510009337,2,Energy,West,474.89230769230767,595.2615384615384,3.82672131147541,124.81290819672132,326.8922830622272,1.1
CVX,2023-03-31,0.2674965594135391,2,Energy,West,442.390625,558.140625,3.646290322580645,120.30960806451613,301.82907746493447,1.1
CVX,2023-06-30,0.2426946758015804,2,Energy,West,451.7076923076923,564.0307692307692,3.5957142857142856,119.39654761904762,297.9892362126232,1.1
CVX,2023-09-30,0.2030646434948735,2,Energy,West,390.9242424242424,598.6363636363636,4.14968253968254,119.85063333333332,304.2810587270515,1.1
CVX,2023-12-31,0.2349622804311527,2,Energy,West,397.8,610.5846153846154,4.4470967741935485,121.54992295081966,318.63292102080777,1.1
DAL,2018-03-31,,5,Industrials,Southeast,350.90625,389.953125,2.7585245901639346,107.99646,282.5069107888879,1.1
DAL,2018-06-30,0.2743846270049912,5,Industrials,Southeast,346.45454545454544,429.9242424242424,2.920625,110.618409375,353.0619157349884,1.1
DAL,2018-09-30,0.2216795745456589,5,Industrials,Southeast,346.3030303030303,436.54545454545456,2.9238095238095236,113.64876666666666,309.0265028454491,1.1
DAL,2018-12-31,0.2728059455918053,5,Industrials,Southeast,407.0615384615385,467.2769230769231,3.0411475409836064,115.69988360655738,337.5028438477066,1.1
DAL,2019-03-31,0.3478523995923221,5,Industrials,Southeast,424.03125,438.765625,2.652950819672131,114.5548779661017,371.57166742034127,1.1
DAL,2019-06-30,0.2296631515541353,5,Industrials,Southeast,402.18461538461537,390.2923076923077,2.338888888888889,115.429475,347.4568661276101,1.1
DAL,2019-09-30,0.2139610498013131,5,Industrials,Southeast,408.23880597014926,339.3731343283582,1.79796875,116.4749046875,345.86685617470044,1.1
DAL,2019-12-31,0.2069367537775667,5,Industrials,Southeast,396.10769230769233,325.4153846153846,1.7919354838709676,116.41376721311477,310.1509040913321,1.1
DAL,2020-03-31,0.3833756764313436,5,Industrials,Southeast,514.4307692307692,334.83076923076925,1.365,117.75593064516129,430.9174910101177,1.1
DAL,2020-06-30,1.189092810952722,5,Industrials,Southeast,714.8923076923077,334.32307692307694,0.6876190476190476,121.8336421875,695.3770306318097,1.1
DAL,2020-09-30,0.7580830992690231,5,Industrials,Southeast,536.9848484848485,240.65151515151516,0.650625,117.3474875,571.5004625369887,1.1
DAL,2020-12-31,0.5274625016663778,5,Industrials,Southeast,454.8636363636364,226.75757575757575,0.864516129032258,113.91718,469.9656378078032,1.1
DAL,2021-03-31,0.4349795415023105,5,Industrials,Southeast,361.5846153846154,228.2923076923077,1.3359016393442622,112.36396166666668,343.67556494025223,1.1
DAL,2021-06-30,0.3454050378594998,5,Industrials,Southeast,325.75,238.625,1.59078125,111.826015625,320.5186202731984,1.1
DAL,2021-09-30,0.3218721161214826,5,Industrials,Southeast,320.34328358208955,223.40298507462688,1.32484375,113.304753125,286.7649641741924,1.1
DAL,2021-12-31,0.3866855597480513,5,Industrials,Southeast,321.43939393939394,250.86363636363637,1.5333870967741934,114.96657213114754,319.8249718065251,1.1
DAL,2022-03-31,0.4642908467624218,5,Industrials,Southeast,355.90625,335.234375,1.9511290322580648,115.4901935483871,372.880846432908,1.1
DAL,2022-06-30,0.5470081448313765,5,Industrials,Southeast,434.7230769230769,466.18461538461537,2.9325806451612904,118.96356507936508,448.7742885357102,1.1
DAL,2022-09-30,0.477495489877242,5,Industrials,Southeast,493.14925373134326,516.4029850746268,3.10109375,123.5284203125,420.7422468756632,1.1
DAL,2022-12-31,0.407325192091556,5,Industrials,Southeast,474.89230769230767,595.2615384615384,3.82672131147541,124.81290819672132,399.2583120069464,1.1
DAL,2023-03-31,0.3301818215642225,5,Industrials,Southeast,442.390625,558.140625,3.646290322580645,120.30960806451613,334.13240254669864,1.1
DAL,2023-06-30,0.3184704480313369,5,Industrials,Southeast,451.7076923076923,564.0307692307692,3.5957142857142856,119.39654761904762,380.9042191399076,1.1
DAL,2023-09-30,0.2769767442579965,5,Industrials,Southeast,390.9242424242424,598.6363636363636,4.14968253968254,119.85063333333332,322.0593872380663,1.1
DAL,2023-12-31,0.2807963193688486,5,Industrials,Southeast,397.8,610.5846153846154,4.4470967741935485,121.54992295081966,338.19982070076964,1.1
DIS,2018-03-31,,3,Consumer,West,350.90625,389.953125,2.7585245901639346,107.99646,181.77231826479556,1.1
DIS,2018-06-30,0.2055766138714591,3,Consumer,West,346.45454545454544,429.9242424242424,2.920625,110.618409375,242.63255948357653,1.1
DIS,2018-09-30,0.1586723512104086,3,Consumer,West,346.3030303030303,436.54545454545456,2.9238095238095236,113.64876666666666,227.91555578175172,1.1
DIS,2018-12-31,0.2008694066271564,3,Consumer,West,407.0615384615385,467.2769230769231,3.0411475409836064,115.69988360655738,250.04283337832376,1.1
DIS,2019-03-31,0.2291340362580721,3,Consumer,West,424.03125,438.765625,2.652950819672131,114.5548779661017,261.55344338935026,1.1
DIS,2019-06-30,0.2544755030125717,3,Consumer,West,402.18461538461537,390.2923076923077,2.338888888888889,115.429475,230.83239528932208,1.1
DIS,2019-09-30,0.2144922700192916,3,Consumer,West,408.23880597014926,339.3731343283582,1.79796875,116.4749046875,203.38313695861933,1.1
DIS,2019-12-31,0.2190167237219566,3,Consumer,West,396.10769230769233,325.4153846153846,1.7919354838709676,116.41376721311477,212.78668352648748,1.1
DIS,2020-03-31,0.310419169312992,3,Consumer,West,514.4307692307692,334.83076923076925,1.365,117.75593064516129,239.96046396726004,1.1
DIS,2020-06-30,0.6944760389394059,3,Consumer,West,714.8923076923077,334.32307692307694,0.6876190476190476,121.8336421875,297.00091873875033,1.1
DIS,2020-09-30,0.3602802609108814,3,Consumer,West,536.9848484848485,240.65151515151516,0.650625,117.3474875,196.5490632501998,1.1
DIS,2020-12-31,0.334411359919247,3,Consumer,West,454.8636363636364,226.75757575757575,0.864516129032258,113.91718,189.22476893139415,1.1
DIS,2021-03-31,0.3962903736481776,3,Consumer,West,361.5846153846154,228.2923076923077,1.3359016393442622,112.36396166666668,208.87274649970544,1.1
DIS,2021-06-30,0.2453491835251434,3,Consumer,West,325.75,238.625,1.59078125,111.826015625,169.78292272857317,1.1
DIS,2021-09-30,0.1990188811205265,3,Consumer,West,320.34328358208955,223.40298507462688,1.32484375,113.304753125,157.98763659343393,1.1
DIS,2021-12-31,0.2486954846752581,3,Consumer,West,321.43939393939394,250.86363636363637,1.5333870967741934,114.96657213114754,183.8157718456025,1.1
DIS,2022-03-31,0.288899405787643,3,Consumer,West,355.90625,335.234375,1.9511290322580648,115.4901935483871,223.96050831496837,1.1
DIS,2022-06-30,0.3364083056337102,3,Consumer,West,434.7230769230769,466.18461538461537,2.9325806451612904,118.96356507936508,281.9499581386837,1.1
DIS,2022-09-30,0.3431458034525397,3,Consumer,West,493.14925373134326,516.4029850746268,3.10109375,123.5284203125,304.5480044906817,1.1
DIS,2022-12-31,0.4163975291662143,3,Consumer,West,474.89230769230767,595.2615384615384,3.82672131147541,124.81290819672132,344.7846213376823,1.1
DIS,2023-03-31,0.3729996236286493,3,Consumer,West,442.390625,558.140625,3.646290322580645,120.30960806451613,326.71294075465147,1.1
DIS,2023-06-30,0.2865427686906099,3,Consumer,West,451.7076923076923,564.0307692307692,3.5957142857142856,119.39654761904762,311.6422014783867,1.1
DIS,2023-09-30,0.2575771991857081,3,Consumer,West,390.9242424242424,598.6363636363636,4.14968253968254,119.85063333333332,322.08440076189316,1.1
DIS,2023-12-31,0.2530064996442634,3,Consumer,West,397.8,610.5846153846154,4.4470967741935485,121.54992295081966,322.1695754323676,1.1
F,2018-03-31,,5,Consumer,Midwest,350.90625,389.953125,2.7585245901639346,107.99646,276.0155879050111,1.1
F,2018-06-30,0.2346041843455923,5,Consumer,Midwest,346.45454545454544,429.9242424242424,2.920625,110.618409375,332.8329439155554,1.1
F,2018-09-30,0.1938069420450315,5,Consumer,Midwest,346.3030303030303,436.54545454545456,2.9238095238095236,113.64876666666666,305.3945205002951,1.1
F,2018-12-31,0.3007974902109552,5,Consumer,Midwest,407.0615384615385,467.2769230769231,3.0411475409836064,115.69988360655738,361.56961082110246,1.1
F,2019-03-31,0.3561986687199019,5,Consumer,Midwest,424.03125,438.765625,2.652950819672131,114.5548779661017,374.4460385297246,1.1
F,2019-06-30,0.288131599509347,5,Consumer,Midwest,402.18461538461537,390.2923076923077,2.338888888888889,115.429475,348.72051799942477,1.1
F,2019-09-30,0.2593818787503846,5,Consumer,Midwest,408.23880597014926,339.3731343283582,1.79796875,116.4749046875,329.8328787837918,1.1
F,2019-12-31,0.2546061698193151,5,Consumer,Midwest,396.10769230769233,325.4153846153846,1.7919354838709676,116.41376721311477,346.0645515791913,1.1
F,2020-03-31,0.3330513811568142,5,Consumer,Midwest,514.4307692307692,334.83076923076925,1.365,117.75593064516129,411.6464410422853,1.1
F,2020-06-30,0.821144748445239,5,Consumer,Midwest,714.8923076923077,334.32307692307694,0.6876190476190476,121.8336421875,658.562073655247,1.1
F,2020-09-30,0.4986213827179808,5,Consumer,Midwest,536.9848484848485,240.65151515151516,0.650625,117.3474875,493.45985060146586,1.1
F,2020-12-31,0.3493298845226431,5,Consumer,Midwest,454.8636363636364,226.75757575757575,0.864516129032258,113.91718,395.9407578636124,1.1
F,2021-03-31,0.3965266551407707,5,Consumer,Midwest,361.5846153846154,228.2923076923077,1.3359016393442622,112.36396166666668,333.0051572232991,1.1
F,2021-06-30,0.4351159581157949,5,Consumer,Midwest,325.75,238.625,1.59078125,111.826015625,314.9801746507304,1.1
F,2021-09-30,0.3856507398631777,5,Consumer,Midwest,320.34328358208955,223.40298507462688,1.32484375,113.304753125,353.98339191287084,1.1
F,2021-12-31,0.3821389662773352,5,Consumer,Midwest,321.43939393939394,250.86363636363637,1.5333870967741934,114.96657213114754,333.0330728684599,1.1
F,2022-03-31,0.5300015219135246,5,Consumer,Midwest,355.90625,335.234375,1.9511290322580648,115.4901935483871,384.708641618677,1.1
F,2022-06-30,0.4858572550269535,5,Consumer,Midwest,434.7230769230769,466.18461538461537,2.9325806451612904,118.96356507936508,365.4542633587072,1.1
F,2022-09-30,0.4899623111104664,5,Consumer,Midwest,493.14925373134326,516.4029850746268,3.10109375,123.5284203125,455.3417110746681,1.1
F,2022-12-31,0.4819640490726614,5,Consumer,Midwest,474.89230769230767,595.2615384615384,3.82672131147541,124.81290819672132,434.01797923668784,1.1
F,2023-03-31,0.4065680407163972,5,Consumer,Midwest,442.390625,558.140625,3.646290322580645,120.30960806451613,367.6352733123952,1.1
F,2023-06-30,0.3619747432678048,5,Consumer,Midwest,451.7076923076923,564.0307692307692,3.5957142857142856,119.39654761904762,377.68663912052824,1.1
F,2023-09-30,0.3088322497767357,5,Consumer,Midwest,390.9242424242424,598.6363636363636,4.14968253968254,119.85063333333332,353.13583654505436,1.1
F,2023-12-31,0.3352581746251508,5,Consumer,Midwest,397.8,610.5846153846154,4.4470967741935485,121.54992295081966,357.12689120821,1.1
GM,2018-03-31,,5,Consumer,Midwest,350.90625,389.953125,2.7585245901639346,107.99646,258.90849043800034,1.1
GM,2018-06-30,0.3096925316510397,5,Consumer,Midwest,346.45454545454544,429.9242424242424,2.920625,110.618409375,322.8476418528032,1.1
GM,2018-09-30,0.3029404057068004,5,Consumer,Midwest,346.3030303030303,436.54545454545456,2.9238095238095236,113.64876666666666,318.095303021041,1.1
GM,2018-12-31,0.3164524786644417,5,Consumer,Midwest,407.0615384615385,467.2769230769231,3.0411475409836064,115.69988360655738,360.2386652347529,1.1
GM,2019-03-31,0.3279651531144624,5,Consumer,Midwest,424.03125,438.765625,2.652950819672131,114.5548779661017,400.5700758179392,1.1
GM,2019-06-30,0.2155861660635967,5,Consumer,Midwest,402.18461538461537,390.2923076923077,2.338888888888889,115.429475,276.71639182816597,1.1
GM,2019-09-30,0.2350229858439556,5,Consumer,Midwest,408.23880597014926,339.3731343283582,1.79796875,116.4749046875,335.8185542288488,1.1
GM,2019-12-31,0.2676721697287644,5,Consumer,Midwest,396.10769230769233,325.4153846153846,1.7919354838709676,116.41376721311477,345.54215833834184,1.1
GM,2020-03-31,0.3535621448609324,5,Consumer,Midwest,514.4307692307692,334.83076923076925,1.365,117.75593064516129,424.55807895656216,1.1
GM,2020-06-30,0.9216453232638886,5,Consumer,Midwest,714.8923076923077,334.32307692307694,0.6876190476190476,121.8336421875,623.4443318773347,1.1
GM,2020-09-30,0.5049218011307381,5,Consumer,Midwest,536.9848484848485,240.65151515151516,0.650625,117.3474875,420.1262165410516,1.1
GM,2020-12-31,0.4158621125310674,5,Consumer,Midwest,454.8636363636364,226.75757575757575,0.864516129032258,113.91718,407.9513395232277,1.1
GM,2021-03-31,0.4280292873336002,5,Consumer,Midwest,361.5846153846154,228.2923076923077,1.3359016393442622,112.36396166666668,395.09080995630546,1.1
GM,2021-06-30,0.3834348333376008,5,Consumer,Midwest,325.75,238.625,1.59078125,111.826015625,295.20347119739864,1.1
GM,2021-09-30,0.3392511589982187,5,Consumer,Midwest,320.34328358208955,223.40298507462688,1.32484375,113.304753125,337.37162109752796,1.1
GM,2021-12-31,0.3441541489756136,5,Consumer,Midwest,321.43939393939394,250.86363636363637,1.5333870967741934,114.96657213114754,312.19156176686687,1.1
GM,2022-03-31,0.4373022817237722,5,Consumer,Midwest,355.90625,335.234375,1.9511290322580648,115.4901935483871,354.0399159981883,1.1
GM,2022-06-30,0.4505976682291284,5,Consumer,Midwest,434.7230769230769,466.18461538461537,2.9325806451612904,118.96356507936508,373.89614546759566,1.1
GM,2022-09-30,0.4741487424588502,5,Consumer,Midwest,493.14925373134326,516.4029850746268,3.10109375,123.5284203125,423.91255709667,1.1
GM,2022-12-31,0.4259294076575659,5,Consumer,Midwest,474.89230769230767,595.2615384615384,3.82672131147541,124.81290819672132,441.7530342989237,1.1
GM,2023-03-31,0.3862350036721317,5,Consumer,Midwest,442.390625,558.140625,3.646290322580645,120.30960806451613,401.493790654951,1.1
GM,2023-06-30,0.3602744216098361,5,Consumer,Midwest,451.7076923076923,564.0307692307692,3.5957142857142856,119.39654761904762,426.7125104369961,1.1
GM,2023-09-30,0.2761205119247458,5,Consumer,Midwest,390.9242424242424,598.6363636363636,4.14968253968254,119.85063333333332,367.0602499101707,1.1
GM,2023-12-31,0.3091696730590286,5,Consumer,Midwest,397.8,610.5846153846154,4.4470967741935485,121.54992295081966,360.5694762198282,1.1
GOOGL,2018-03-31,,1,Technology,West,350.90625,389.953125,2.7585245901639346,107.99646,123.07397143140136,1.1
GOOGL,2018-06-30,0.2963109005882263,1,Technology,West,346.45454545454544,429.9242424242424,2.920625,110.618409375,196.7586688778282,1.1
GOOGL,2018-09-30,0.2101792092684696,1,Technology,West,346.3030303030303,436.54545454545456,2.9238095238095236,113.64876666666666,182.64760948403224,1.1
GOOGL,2018-12-31,0.2800245346911653,1,Technology,West,407.0615384615385,467.2769230769231,3.0411475409836064,115.69988360655738,207.55979102476064,1.1
GOOGL,2019-03-31,0.3166758607945801,1,Technology,West,424.03125,438.765625,2.652950819672131,114.5548779661017,203.92127713794707,1.1
GOOGL,2019-06-30,0.2382520538858835,1,Technology,West,402.18461538461537,390.2923076923077,2.338888888888889,115.429475,167.93042526613945,1.1
GOOGL,2019-09-30,0.284125423642971,1,Technology,West,408.23880597014926,339.3731343283582,1.79796875,116.4749046875,158.7618391814513,1.1
GOOGL,2019-12-31,0.2015909417119279,1,Technology,West,396.10769230769233,325.4153846153846,1.7919354838709676,116.41376721311477,134.07037784080157,1.1
GOOGL,2020-03-31,0.2544519384216949,1,Technology,West,514.4307692307692,334.83076923076925,1.365,117.75593064516129,150.76151578754786,1.1
GOOGL,2020-06-30,0.5570240188549772,1,Technology,West,714.8923076923077,334.32307692307694,0.6876190476190476,121.8336421875,209.90525327122003,1.1
GOOGL,2020-09-30,0.2876459161633051,1,Technology,West,536.9848484848485,240.65151515151516,0.650625,117.3474875,120.19528580542789,1.1
GOOGL,2020-12-31,0.3071054965258836,1,Technology,West,454.8636363636364,226.75757575757575,0.864516129032258,113.91718,118.02517239468456,1.1
GOOGL,2021-03-31,0.2931357532403678,1,Technology,West,361.5846153846154,228.2923076923077,1.3359016393442622,112.36396166666668,117.1288491141728,1.1
GOOGL,2021-06-30,0.2641561828007756,1,Technology,West,325.75,238.625,1.59078125,111.826015625,114.1581661895215,1.1
GOOGL,2021-09-30,0.1779113267212002,1,Technology,West,320.34328358208955,223.40298507462688,1.32484375,113.304753125,88.0570110673069,1.1
GOOGL,2021-12-31,0.2257289493166756,1,Technology,West,321.43939393939394,250.86363636363637,1.5333870967741934,114.96657213114754,110.41090060131182,1.1
GOOGL,2022-03-31,0.2947825661857765,1,Technology,West,355.90625,335.234375,1.9511290322580648,115.4901935483871,156.64385460604151,1.1
GOOGL,2022-06-30,0.3750746769859567,1,Technology,West,434.7230769230769,466.18461538461537,2.9325806451612904,118.96356507936508,225.866845740198,1.1
GOOGL,2022-09-30,0.4054224816259053,1,Technology,West,493.14925373134326,516.4029850746268,3.10109375,123.5284203125,254.45916447496387,1.1
GOOGL,2022-12-31,0.3961460947815359,1,Technology,West,474.89230769230767,595.2615384615384,3.82672131147541,124.81290819672132,283.0988749139998,1.1
GOOGL,2023-03-31,0.3978960581158901,1,Technology,West,442.390625,558.140625,3.646290322580645,120.30960806451613,266.99674510888354,1.1
GOOGL,2023-06-30,0.3213273578040281,1,Technology,West,451.7076923076923,564.0307692307692,3.5957142857142856,119.39654761904762,253.66131841338483,1.1
GOOGL,2023-09-30,0.2647628926476046,1,Technology,West,390.9242424242424,598.6363636363636,4.14968253968254,119.85063333333332,257.4464624955179,1.1
GOOGL,2023-12-31,0.2824933148940785,1,Technology,West,397.8,610.5846153846154,4.4470967741935485,121.54992295081966,264.2726369534045,1.1
GS,2018-03-31,,3,Financials,Northeast,350.90625,389.953125,2.7585245901639346,107.99646,192.7597766684964,1.1
GS,2018-06-30,0.2534036666287518,3,Financials,Northeast,346.45454545454544,429.9242424242424,2.920625,110.618409375,264.1480757588933,1.1
GS,2018-09-30,0.165219741708558,3,Financials,Northeast,346.3030303030303,436.54545454545456,2.9238095238095236,113.64876666666666,253.20762793320557,1.1
GS,2018-12-31,0.2536727199199388,3,Financials,Northeast,407.0615384615385,467.2769230769231,3.0411475409836064,115.69988360655738,280.5673682814343,1.1
GS,2019-03-31,0.3436309992596338,3,Financials,Northeast,424.03125,438.765625,2.652950819672131,114.5548779661017,273.23426021065586,1.1
GS,2019-06-30,0.2304294846379634,3,Financials,Northeast,402.18461538461537,390.2923076923077,2.338888888888889,115.429475,243.66378030386105,1.1
GS,2019-09-30,0.2381258323987633,3,Financials,Northeast,408.23880597014926,339.3731343283582,1.79796875,116.4749046875,223.72018136261232,1.1
GS,2019-12-31,0.2197062655572385,3,Financials,Northeast,396.10769230769233,325.4153846153846,1.7919354838709676,116.41376721311477,216.0940803273905,1.1
GS,2020-03-31,0.3153444738230406,3,Financials,Northeast,514.4307692307692,334.83076923076925,1.365,117.75593064516129,244.7590089288416,1.1
GS,2020-06-30,0.7905181225436688,3,Financials,Northeast,714.8923076923077,334.32307692307694,0.6876190476190476,121.8336421875,321.92931154930176,1.1
GS,2020-09-30,0.4401720747873416,3,Financials,Northeast,536.9848484848485,240.65151515151516,0.650625,117.3474875,221.45772457715705,1.1
GS,2020-12-31,0.2843135088930094,3,Financials,Northeast,454.8636363636364,226.75757575757575,0.864516129032258,113.91718,190.40208243104027,1.1
GS,2021-03-31,0.3009919890493219,3,Financials,Northeast,361.5846153846154,228.2923076923077,1.3359016393442622,112.36396166666668,183.92366776940855,1.1
GS,2021-06-30,0.2427838620015245,3,Financials,Northeast,325.75,238.625,1.59078125,111.826015625,191.09132783096177,1.1
GS,2021-09-30,0.2435800013517271,3,Financials,Northeast,320.34328358208955,223.40298507462688,1.32484375,113.304753125,179.84530604115935,1.1
GS,2021-12-31,0.2393284905411633,3,Financials,Northeast,321.43939393939394,250.86363636363637,1.5333870967741934,114.96657213114754,192.27475578573555,1.1
GS,2022-03-31,0.2949283561197513,3,Financials,Northeast,355.90625,335.234375,1.9511290322580648,115.4901935483871,230.33889164864564,1.1
GS,2022-06-30,0.2935132434453974,3,Financials,Northeast,434.7230769230769,466.18461538461537,2.9325806451612904,118.96356507936508,289.08256055476346,1.1
GS,2022-09-30,0.312981531843052,3,Financials,Northeast,493.14925373134326,516.4029850746268,3.10109375,123.5284203125,314.28616386720853,1.1
GS,2022-12-31,0.2926193003912447,3,Financials,Northeast,474.89230769230767,595.2615384615384,3.82672131147541,124.81290819672132,337.74628995952276,1.1
GS,2023-03-31,0.256617221110782,3,Financials,Northeast,442.390625,558.140625,3.646290322580645,120.30960806451613,315.7048185071102,1.1
GS,2023-06-30,0.2488719983414722,3,Financials,Northeast,451.7076923076923,564.0307692307692,3.5957142857142856,119.39654761904762,316.6843549091544,1.1
GS,2023-09-30,0.2170873620771509,3,Financials,Northeast,390.9242424242424,598.6363636363636,4.14968253968254,119.85063333333332,318.72796059922666,1.1
GS,2023-12-31,0.2242894613369642,3,Financials,Northeast,397.8,610.5846153846154,4.4470967741935485,121.54992295081966,328.38360075608534,1.1
HON,2018-03-31,,3,Industrials,Southeast,350.90625,389.953125,2.7585245901639346,107.99646,190.24914184422863,1.1
HON,2018-06-30,0.1963442913775391,3,Industrials,Southeast,346.45454545454544,429.9242424242424,2.920625,110.618409375,248.07884579410157,1.1
HON,2018-09-30,0.1591347000079441,3,Industrials,Southeast,346.3030303030303,436.54545454545456,2.9238095238095236,113.64876666666666,246.2442782049401,1.1
HON,2018-12-31,0.1807199655912322,3,Industrials,Southeast,407.0615384615385,467.2769230769231,3.0411475409836064,115.69988360655738,252.9737891555193,1.1
HON,2019-03-31,0.2122884687687159,3,Industrials,Southeast,424.03125,438.765625,2.652950819672131,114.5548779661017,252.3639004082092,1.1
HON,2019-06-30,0.1465729181592997,3,Industrials,Southeast,402.18461538461537,390.2923076923077,2.338888888888889,115.429475,227.5424933375461,1.1
HON,2019-09-30,0.1881208301991852,3,Industrials,Southeast,408.23880597014926,339.3731343283582,1.79796875,116.4749046875,204.80419627288,1.1
HON,2019-12-31,0.1999732019850799,3,Industrials,Southeast,396.10769230769233,325.4153846153846,1.7919354838709676,116.41376721311477,201.2139941601763,1.1
HON,2020-03-31,0.2626995452424567,3,Industrials,Southeast,514.4307692307692,334.83076923076925,1.365,117.75593064516129,222.4432864615887,1.1
HON,2020-06-30,0.688772668554386,3,Industrials,Southeast,714.8923076923077,334.32307692307694,0.6876190476190476,121.8336421875,310.5368133944375,1.1
HON,2020-09-30,0.3570416593112699,3,Industrials,Southeast,536.9848484848485,240.65151515151516,0.650625,117.3474875,202.7237829895512,1.1
HON,2020-12-31,0.2859954975947469,3,Industrials,Southeast,454.8636363636364,226.75757575757575,0.864516129032258,113.91718,189.28114065607724,1.1
HON,2021-03-31,0.2310123307222983,3,Industrials,Southeast,361.5846153846154,228.2923076923077,1.3359016393442622,112.36396166666668,176.63200033770207,1.1
HON,2021-06-30,0.1970635136610773,3,Industrials,Southeast,325.75,238.625,1.59078125,111.826015625,173.90343905328774,1.1
HON,2021-09-30,0.2001163317602985,3,Industrials,Southeast,320.34328358208955,223.40298507462688,1.32484375,113.304753125,167.04421958826612,1.1
HON,2021-12-31,0.164591909293789,3,Industrials,Southeast,321.43939393939394,250.86363636363637,1.5333870967741934,114.96657213114754,179.43657128587353,1.1
HON,2022-03-31,0.2366540287195914,3,Industrials,Southeast,355.90625,335.234375,1.9511290322580648,115.4901935483871,215.43977963736128,1.1
HON,2022-06-30,0.259624582827079,3,Industrials,Southeast,434.7230769230769,466.18461538461537,2.9325806451612904,118.96356507936508,263.7818557173427,1.1
HON,2022-09-30,0.2392960389426913,3,Industrials,Southeast,493.14925373134326,516.4029850746268,3.10109375,123.5284203125,297.1208227536713,1.1
HON,2022-12-31,0.2585013453244731,3,Industrials,Southeast,474.89230769230767,595.2615384615384,3.82672131147541,124.81290819672132,322.6079271809172,1.1
HON,2023-03-31,0.215753827579476,3,Industrials,Southeast,442.390625,558.140625,3.646290322580645,120.30960806451613,301.9248416487418,1.1
HON,2023-06-30,0.1864322267949991,3,Industrials,Southeast,451.7076923076923,564.0307692307692,3.5957142857142856,119.39654761904762,304.184596338638,1.1
HON,2023-09-30,0.183217794816119,3,Industrials,Southeast,390.9242424242424,598.6363636363636,4.14968253968254,119.85063333333332,303.40725862068643,1.1
HON,2023-12-31,0.1698013054094866,3,Industrials,Southeast,397.8,610.5846153846154,4.4470967741935485,121.54992295081966,307.186200608034,1.1
IBM,2018-03-31,,3,Technology,Northeast,350.90625,389.953125,2.7585245901639346,107.99646,158.2951159018295,1.1
IBM,2018-06-30,0.2559255154864644,3,Technology,Northeast,346.45454545454544,429.9242424242424,2.920625,110.618409375,229.3429458748678,1.1
IBM,2018-09-30,0.1602754104895479,3,Technology,Northeast,346.3030303030303,436.54545454545456,2.9238095238095236,113.64876666666666,218.78351962497297,1.1
IBM,2018-12-31,0.2602788991621971,3,Technology,Northeast,407.0615384615385,467.2769230769231,3.0411475409836064,115.69988360655738,251.4826507087099,1.1
IBM,2019-03-31,0.2940456059340448,3,Technology,Northeast,424.03125,438.765625,2.652950819672131,114.5548779661017,245.641487247586,1.1
IBM,2019-06-30,0.1794066801093109,3,Technology,Northeast,402.18461538461537,390.2923076923077,2.338888888888889,115.429475,195.2169828561019,1.1
IBM,2019-09-30,0.212377772756206,3,Technology,Northeast,408.23880597014926,339.3731343283582,1.79796875,116.4749046875,177.1363117867478,1.1
